Well,Plate,tags,Nuclei Big,Nuclei MAP2 Tot,Nuclei SNCA MAP2 Tot,Nuclei SNCA Tot,Nuclei Tot,Nuclei dead,avg intensity LAMP2,avg intensity LAMP2 SNCA SNCA,avg intensity LAMP2 SNCA_LMAP2,avg intensity MAP2,avg intensity SNCA,avg intensity SNCA wo nuclei,avg_intensity_LAMP2_MAP2_Q1,avg_intensity_LAMP2_MAP2_Q2,avg_intensity_LAMP2_MAP2_Q3,avg_intensity_LAMP2_MAP2_SNCA_Q1,avg_intensity_LAMP2_MAP2_SNCA_Q2,avg_intensity_LAMP2_MAP2_SNCA_Q3,avg_nuclei_area,avg_segments_per_branch,avg_segments_per_neurite,compos_LAMP2_MAP2,compos_LAMP2_MAP2_SNCA,compos_LAMP2_MAP2_SNCA_per_nuclei,compos_LAMP2_MAP2_per_nuclei,end points per nuclei,ratio_compos_lamp2_snca_over_map2,ratio_nuclei_MAP2,ratio_nuclei_SNCA,ratio_nuclei_SNCA_MAP2,ratio_surface_LAMP2_SNCA_LAMP2,ratio_surface_LAMP2_SNCA_SNCA,skelet_length_map2,skelet_length_map2_per_nuclei,start points per nuclei,sum intensity LAMP2 SNCA LAMP2,sum intensity LAMP2 SNCA SNCA,sum intensity per nuclei SNCA,sum_intensity_LAMP2_per_nuclei,surface LAMP2,surface LAMP2 SNCA,surface MAP2,surface SNCA,surface SNCA wo nuclei,surface SNCA_tubulin wo nuclei,surface_LAMP2_MAP2_Q1,surface_LAMP2_MAP2_Q2,surface_LAMP2_MAP2_Q3,surface_LAMP2_MAP2_SNCA_Q1,surface_LAMP2_MAP2_SNCA_Q2,surface_LAMP2_MAP2_SNCA_Q3,surface_LAMP2_SNCA_per_nuclei,surface_LAMP2_per_nuclei,surface_MAP2_per_nuclei,surface_SNCA_MAP2_per_nuclei,surface_SNCA_per_nuclei,surface_SNCA_wo_nuclei_per_nuclei
B07,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 Mut;PEP005,0.0,136.0,111.0,114.0,257.0,66.0,562.762,734.345,613.098,670.727,441.624,204.363,269.5,285.5,333.929,271.167,290.25,345.286,2356.05,4.62897,85.7721,47295.0,39424.0,355.171,347.757,98.8309,0.833576,0.529183,0.44358,0.431907,0.624022,0.0588228,313723.0,2306.79,18.5294,3561770.0,4266160.0,43615800.0,2323980.0,1061310.0,662280.0,15307000.0,11258900.0,3864020.0,2760130.0,4.0,11.0,26.0,5.0,13.0,29.0,5966.49,7803.74,112551.0,12354.0,98762.3,33894.9
M08,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 Mut;Prostratine,0.0,201.0,148.0,150.0,276.0,61.0,600.974,461.683,718.389,648.571,361.654,244.629,267.0,279.944,318.65,268.75,283.833,330.75,2886.51,3.99581,56.995,59785.0,47690.0,322.23,297.438,65.0796,0.797692,0.728261,0.543478,0.536232,0.573627,0.0734446,290985.0,1447.69,14.2637,3973550.0,2553660.0,27236600.0,3149400.0,1446380.0,829680.0,17025300.0,11296700.0,3419830.0,2349040.0,4.0,11.0,28.0,5.0,14.0,33.0,5605.95,7195.9,84703.0,15288.2,75311.2,22798.9
F03,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;PEP005,0.0,163.0,116.0,123.0,237.0,39.0,627.559,952.539,672.911,530.437,448.269,172.971,269.75,286.833,340.269,272.0,293.211,361.0,2980.78,3.79729,53.3252,35412.0,27241.0,234.836,217.252,58.5767,0.769259,0.687764,0.518987,0.489451,0.538617,0.0500143,236391.0,1450.25,14.0429,2664010.0,3771040.0,35483200.0,2393920.0,904073.0,486949.0,14156200.0,9736190.0,3241670.0,2158300.0,4.0,11.0,27.0,6.0,14.0,34.0,4197.84,5546.46,86848.0,11264.6,79156.0,26355.0
F05,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;PEP005,0.0,150.0,113.0,114.0,221.0,60.0,825.737,689.834,904.693,590.566,413.844,255.396,272.0,292.6,346.056,275.0,299.556,361.3,2923.81,4.55365,78.08,51894.0,41201.0,364.611,345.96,84.4133,0.793945,0.678733,0.515837,0.511312,0.528327,0.0616328,325124.0,2167.49,17.1467,5636920.0,4298190.0,41837500.0,5023350.0,1344450.0,710307.0,17591300.0,11524800.0,4073810.0,2977820.0,5.0,12.0,27.0,6.0,15.0,31.0,6285.9,8962.98,117275.0,13841.6,101095.0,35735.2
D03,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;PEP005,0.0,162.0,124.0,127.0,219.0,37.0,642.854,473.747,734.404,515.856,390.838,216.391,269.0,285.122,336.56,270.688,289.5,350.2,2690.9,4.19717,67.8025,44935.0,36279.0,292.573,277.377,72.2531,0.807366,0.739726,0.579909,0.56621,0.591327,0.0537754,306070.0,1889.32,16.1543,3667790.0,2366000.0,36298000.0,3148570.0,1072620.0,634268.0,16541300.0,11794800.0,4382730.0,3266980.0,4.0,11.0,27.0,5.0,13.0,31.0,5115.06,6621.1,102107.0,11683.9,92872.2,34509.7
L08,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 Mut;Prostratine,1.0,218.0,161.0,166.0,331.0,91.0,471.724,685.142,544.93,606.444,387.142,231.639,264.2,272.773,292.538,265.833,275.588,301.368,2763.83,3.63901,33.8028,84570.0,64098.0,398.124,387.936,40.0,0.757928,0.65861,0.501511,0.486405,0.540074,0.0754803,174811.0,801.885,9.28899,3031150.0,3811080.0,28530100.0,2436590.0,1709710.0,923368.0,17909200.0,12233200.0,2003480.0,1235500.0,3.0,9.0,23.0,4.0,12.0,28.0,5735.2,7842.7,82152.2,16740.3,73694.2,12069.1
L06,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;Prostratine,1.0,151.0,128.0,135.0,300.0,62.0,490.543,791.767,511.859,613.444,396.741,219.278,265.75,275.667,300.292,266.5,276.8,303.556,2668.22,4.13955,64.0397,86283.0,78521.0,613.445,571.411,72.6887,0.91004,0.503333,0.45,0.426667,0.743075,0.0798705,283977.0,1880.64,15.4702,5122650.0,7923950.0,49712400.0,2973040.0,1818220.0,1351070.0,17628200.0,16915800.0,5724300.0,3788580.0,4.0,10.0,25.0,4.0,11.0,27.0,10555.2,12041.2,116743.0,19733.2,125302.0,42402.2
G05,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,DMSO;LRRK2 WT,0.0,161.0,123.0,131.0,205.0,32.0,588.384,687.476,648.614,667.121,453.595,167.802,272.5,294.556,353.765,275.0,301.2,366.804,3027.11,3.90015,65.2609,62153.0,52329.0,425.439,386.043,63.8137,0.841938,0.785366,0.639024,0.6,0.691101,0.0663962,285149.0,1771.11,16.7329,5069330.0,5373060.0,53393600.0,4252070.0,1481470.0,1023850.0,20657300.0,15420300.0,3885200.0,2761220.0,5.0,13.0,29.0,6.0,15.0,33.0,8323.97,9201.7,128306.0,14058.2,117712.0,29658.0
N05,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;Prostratine,0.0,199.0,183.0,195.0,260.0,41.0,512.926,602.772,535.001,550.728,350.328,191.332,265.714,276.333,305.717,266.167,277.217,308.727,3001.64,4.64931,57.4271,65234.0,60205.0,328.989,327.809,62.201,0.922908,0.765385,0.75,0.703846,0.754551,0.0502741,287215.0,1443.29,12.3518,2862520.0,3225130.0,37284200.0,2727850.0,1382740.0,1043350.0,17890300.0,20753200.0,7680900.0,4075490.0,3.0,10.0,24.0,4.0,11.0,26.0,5701.35,6948.43,89900.9,11730.5,106427.0,39389.2
G04,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,DMSO;LRRK2 WT,0.0,224.0,174.0,174.0,314.0,62.0,470.433,531.714,492.586,717.354,444.656,170.892,272.5,293.625,352.105,274.5,299.533,366.24,2815.11,3.73463,51.5179,61241.0,50636.0,291.011,273.397,55.7991,0.826832,0.713376,0.55414,0.55414,0.641082,0.0724893,328030.0,1464.42,13.7946,2777650.0,2998290.0,34589700.0,2292980.0,1530490.0,981171.0,20889400.0,13535400.0,3851410.0,2982450.0,5.0,13.0,29.0,6.0,15.0,33.0,5638.91,6832.56,93256.2,12327.9,77789.6,22134.5
H05,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,DMSO;LRRK2 WT,0.0,169.0,129.0,131.0,227.0,56.0,767.933,1304.72,881.569,635.221,555.675,195.425,272.571,295.667,357.16,274.75,301.526,368.375,3018.78,4.65913,68.2604,51752.0,43979.0,340.922,306.225,72.2012,0.849803,0.744493,0.577093,0.568282,0.645315,0.0666986,305427.0,1807.26,14.6509,5830180.0,8628660.0,55097300.0,4541750.0,1342540.0,866358.0,16651700.0,12989200.0,4619780.0,3173690.0,5.0,14.0,30.0,6.0,16.0,33.0,6715.95,7943.99,98530.7,12870.3,99153.9,35265.5
L09,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 Mut;Prostratine,0.0,239.0,191.0,197.0,410.0,140.0,512.069,756.727,562.287,674.109,430.029,210.957,265.0,274.9,301.333,266.5,277.7,310.5,2565.72,3.98771,39.3766,85278.0,67197.0,351.817,356.812,47.159,0.787976,0.582927,0.480488,0.465854,0.558151,0.0834113,245379.0,1026.69,9.87448,3012380.0,4054060.0,27620000.0,2361620.0,1890890.0,1055400.0,17903500.0,12653000.0,2708390.0,1754290.0,3.0,10.0,25.0,4.0,13.0,30.0,5525.66,7911.66,74910.2,14851.7,64228.3,13748.2
G03,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,DMSO;LRRK2 WT,0.0,131.0,95.0,96.0,163.0,27.0,557.345,606.656,615.817,569.562,408.731,165.612,271.333,291.167,350.25,273.5,297.857,367.0,2927.12,3.69756,69.4351,42120.0,33910.0,356.947,321.527,74.6718,0.805081,0.803681,0.588957,0.582822,0.616846,0.0645143,243837.0,1861.35,18.7786,4206050.0,4143480.0,43271800.0,3634580.0,1062960.0,655684.0,15082200.0,10163400.0,3611880.0,2761880.0,5.0,12.0,29.0,6.0,15.0,34.0,6901.94,8114.22,115132.0,13781.5,105869.0,37623.8
E05,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;PEP005,0.0,176.0,133.0,133.0,226.0,48.0,724.007,453.738,882.985,611.289,381.403,210.854,273.5,297.571,358.821,276.857,306.625,375.182,3030.25,4.11146,51.9773,51246.0,41244.0,310.105,291.17,58.2727,0.804824,0.778761,0.588496,0.588496,0.592794,0.0630176,247452.0,1405.98,12.642,5010740.0,2574860.0,34345600.0,4078790.0,1273200.0,754745.0,17694100.0,11976700.0,3061980.0,2204820.0,5.0,13.0,30.0,7.0,16.0,34.0,5674.77,7234.09,100535.0,12130.1,90050.7,23022.4
B08,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 Mut;PEP005,0.0,187.0,156.0,158.0,257.0,41.0,512.423,822.214,544.234,742.106,463.456,183.126,271.091,290.6,344.362,273.0,295.167,354.483,2638.97,4.91297,89.9572,51024.0,44074.0,282.526,272.856,88.0267,0.86379,0.727626,0.614786,0.607004,0.705717,0.0580887,483702.0,2586.64,18.3102,2737070.0,4135090.0,40125200.0,2245030.0,1125970.0,794616.0,20349000.0,13679400.0,4841680.0,3854700.0,5.0,12.0,27.0,6.0,14.0,30.0,5093.69,6021.22,108818.0,11504.1,86578.3,30643.6
I05,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,DMSO;LRRK2 WT,0.0,124.0,100.0,101.0,161.0,29.0,515.194,921.291,525.629,602.589,490.119,181.145,272.5,294.625,352.107,274.556,299.867,363.125,2713.8,4.62823,99.6935,50694.0,43500.0,435.0,408.823,109.927,0.85809,0.770186,0.627329,0.621118,0.684296,0.0619013,325779.0,2627.25,21.5403,4253930.0,7456040.0,64078500.0,3822370.0,1194510.0,817396.0,17390000.0,13204800.0,5397360.0,4053740.0,5.0,13.0,28.0,6.0,15.0,31.0,8173.96,9633.11,140242.0,13687.0,130741.0,53439.2
E04,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;PEP005,0.0,159.0,118.0,120.0,244.0,50.0,560.36,888.359,635.082,649.466,448.74,191.944,270.75,289.6,349.9,273.333,296.692,368.056,2565.7,4.21201,66.5975,46353.0,37405.0,316.992,291.528,76.0189,0.80696,0.651639,0.491803,0.483607,0.612942,0.065628,307288.0,1932.63,15.8113,3770760.0,5274580.0,40598000.0,2669550.0,1162420.0,712493.0,18491100.0,10856500.0,3507250.0,2895450.0,5.0,12.0,29.0,6.0,15.0,34.0,6038.08,7310.79,116296.0,14108.9,90471.1,29227.1
J05,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,DMSO;LRRK2 WT,0.0,128.0,92.0,92.0,179.0,39.0,504.678,793.66,531.678,651.957,455.488,170.862,273.75,298.5,362.794,275.917,304.941,375.074,2823.37,4.69964,92.7813,44195.0,37450.0,407.065,345.273,101.906,0.847381,0.715084,0.513966,0.513966,0.662632,0.0636772,310129.0,2422.88,19.7422,4255200.0,6351930.0,57248500.0,3132910.0,1111190.0,736307.0,15717900.0,11563100.0,4152390.0,2900050.0,5.0,14.0,30.0,7.0,16.0,34.0,8003.34,8681.13,122796.0,13722.1,125686.0,45134.7
D05,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;PEP005,0.0,95.0,79.0,79.0,144.0,18.0,528.112,833.301,558.144,591.963,449.192,195.67,270.6,289.25,342.75,272.25,294.3,355.647,2613.92,4.67722,138.347,51640.0,43517.0,550.848,543.579,152.316,0.842699,0.659722,0.548611,0.548611,0.65082,0.0613865,344749.0,3628.94,29.5789,5506780.0,8221550.0,72195600.0,4392190.0,1197620.0,779433.0,16773900.0,12697200.0,5138020.0,3664600.0,5.0,12.0,28.0,6.0,14.0,31.0,9866.24,12606.5,176567.0,16140.6,160723.0,65038.2
C06,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;PEP005,0.0,151.0,121.0,123.0,214.0,43.0,416.995,706.492,420.014,674.849,454.134,166.884,272.5,292.545,344.304,274.0,296.174,352.528,2643.74,5.22972,119.106,61803.0,53712.0,443.901,409.291,112.219,0.869084,0.705607,0.574766,0.565421,0.715853,0.0637795,522865.0,3462.68,22.7748,3349910.0,5634770.0,56790000.0,2670350.0,1370410.0,981010.0,20515600.0,15381300.0,7089120.0,5369610.0,5.0,12.0,27.0,6.0,14.0,29.0,8107.52,9075.55,135865.0,14767.3,125051.0,57635.1
H09,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,DMSO;LRRK2 Mut,1.0,231.0,178.0,179.0,365.0,86.0,449.19,805.941,446.308,689.215,478.529,162.732,273.333,296.542,352.208,275.75,303.0,364.306,2884.43,3.99297,66.3766,57628.0,47988.0,269.596,249.472,64.4719,0.83272,0.632877,0.490411,0.487671,0.626815,0.0559273,404319.0,1750.3,16.6234,2087210.0,3769080.0,40014400.0,1643550.0,1335510.0,837114.0,21115700.0,14967900.0,4883400.0,3387350.0,5.0,13.0,27.0,6.0,15.0,30.0,4702.89,5781.41,91409.8,10483.9,83619.5,27281.5
H03,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,DMSO;LRRK2 WT,0.0,163.0,129.0,131.0,204.0,32.0,545.761,1209.54,596.403,510.227,499.035,162.905,273.222,295.714,349.452,275.333,301.45,360.938,2884.75,3.93797,64.2638,44758.0,35959.0,278.752,274.589,63.5828,0.803409,0.79902,0.642157,0.632353,0.580163,0.0489224,275127.0,1687.9,16.319,2808130.0,5695050.0,48028700.0,2844270.0,1063160.0,616806.0,16146500.0,12607800.0,5823590.0,4276780.0,5.0,12.0,26.0,6.0,14.0,30.0,4781.44,6522.45,99058.5,10933.8,96243.1,44454.9
F04,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;PEP005,0.0,149.0,131.0,131.0,222.0,52.0,581.708,751.207,641.994,698.02,461.727,208.195,273.5,297.1,358.929,275.462,302.558,372.25,2696.61,4.27379,91.0403,57970.0,49139.0,375.107,389.06,97.1275,0.847663,0.671171,0.59009,0.59009,0.647733,0.0775236,406159.0,2725.9,21.302,4805600.0,5623100.0,44582800.0,3966830.0,1513880.0,980590.0,19271300.0,12648900.0,4714830.0,3869310.0,5.0,13.0,30.0,6.0,15.0,34.0,7485.42,10160.3,129337.0,15236.6,96556.6,35991.0
L07,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 Mut;Prostratine,0.0,172.0,142.0,145.0,290.0,94.0,458.798,834.833,468.08,623.967,406.56,200.441,266.0,277.167,309.0,267.0,279.333,316.379,2589.52,4.17585,62.5407,60360.0,51606.0,363.423,350.93,75.5349,0.85497,0.593103,0.5,0.489655,0.613971,0.0737981,289843.0,1685.13,14.9767,2807280.0,5006860.0,33040400.0,2240830.0,1416400.0,869628.0,14907500.0,11783900.0,3998290.0,2419740.0,4.0,10.0,26.0,4.0,12.0,29.0,6124.14,8234.88,86671.8,14604.3,81268.1,27574.4
I09,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,DMSO;LRRK2 Mut,0.0,257.0,174.0,177.0,418.0,152.0,430.593,746.013,421.081,728.904,443.28,161.537,273.0,295.857,349.542,275.625,303.318,362.6,2682.93,3.98703,47.8599,52954.0,42298.0,243.092,206.047,49.5875,0.798769,0.614833,0.423445,0.416268,0.544239,0.0561441,332704.0,1294.57,12.0039,1678480.0,2973710.0,31472100.0,1335440.0,1296390.0,705545.0,19492000.0,12566700.0,3387470.0,2356600.0,5.0,13.0,27.0,7.0,15.0,30.0,4054.86,5044.31,75844.4,10561.3,70998.2,19138.2
K09,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 Mut;Prostratine,0.0,243.0,139.0,140.0,400.0,105.0,567.46,735.584,653.553,664.977,451.744,173.644,270.0,288.333,342.455,273.2,297.2,361.912,2639.7,3.5776,46.0082,55573.0,40995.0,294.928,228.695,51.2305,0.737678,0.6075,0.35,0.3475,0.484988,0.0627662,281463.0,1158.28,12.8601,3245140.0,3652450.0,35737100.0,2033410.0,1433340.0,695153.0,19848300.0,11075300.0,2943700.0,2061560.0,5.0,12.0,28.0,6.0,15.0,34.0,5001.1,5898.53,81680.1,15818.2,79109.1,21026.4
O03,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;Prostratine,0.0,162.0,118.0,120.0,178.0,9.0,451.933,386.471,459.839,570.819,329.518,180.57,263.667,271.763,287.5,265.588,274.25,292.536,3859.33,3.82921,41.1049,49035.0,37019.0,313.72,302.685,41.179,0.754951,0.910112,0.674157,0.662921,0.576748,0.0458534,189426.0,1169.3,10.7346,1853950.0,1558140.0,28973300.0,2129810.0,838854.0,483807.0,15905200.0,10551200.0,4648220.0,3870170.0,3.0,7.0,19.0,4.0,10.0,23.0,4100.06,5178.11,98180.4,15168.0,87926.4,38735.2
E03,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;PEP005,0.0,180.0,121.0,122.0,232.0,44.0,445.019,957.467,460.345,550.326,447.06,157.717,271.333,291.167,345.96,274.5,300.333,366.192,2898.96,4.08691,39.1889,31614.0,23241.0,192.074,175.633,44.4944,0.735149,0.775862,0.525862,0.521552,0.528921,0.0466274,191603.0,1064.46,9.58889,1523640.0,3169010.0,31734000.0,1464400.0,763430.0,403794.0,13443800.0,8660020.0,2873320.0,2273700.0,5.0,12.0,27.0,6.0,15.0,33.0,3337.14,4241.28,74687.5,9592.01,70983.8,23551.8
I03,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,DMSO;LRRK2 WT,0.0,128.0,91.0,91.0,161.0,36.0,459.102,748.399,482.084,590.536,446.502,163.437,269.313,286.25,342.094,271.5,292.2,358.843,2924.9,4.71244,65.4219,44933.0,35849.0,393.945,351.039,77.8984,0.797832,0.795031,0.565217,0.565217,0.592136,0.0621884,227675.0,1778.71,13.8828,3304040.0,5129270.0,49208000.0,3003490.0,1053280.0,623683.0,14434200.0,10028900.0,3778510.0,3015720.0,4.0,11.0,27.0,5.0,14.0,32.0,6853.66,8228.72,112767.0,14285.3,110208.0,41522.0
K07,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 Mut;Prostratine,0.0,172.0,122.0,125.0,229.0,40.0,417.617,807.405,432.47,643.864,452.855,176.804,268.0,282.625,327.933,270.0,288.0,342.766,2481.07,4.38746,79.3314,60658.0,46698.0,382.77,352.663,89.9767,0.769857,0.751092,0.545852,0.532751,0.564623,0.0698208,344499.0,2002.9,18.0814,2637180.0,4923520.0,39551100.0,2461950.0,1350010.0,762244.0,18650500.0,10917100.0,3397590.0,2331310.0,4.0,11.0,27.0,5.0,15.0,32.0,6247.9,7848.87,108433.0,15028.5,87337.1,27180.7
M07,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 Mut;Prostratine,0.0,253.0,189.0,191.0,384.0,142.0,471.002,499.654,495.459,617.143,367.406,207.71,266.0,277.875,313.0,267.583,281.333,323.906,2720.93,3.61332,42.0316,65413.0,51736.0,273.735,258.549,47.9289,0.790913,0.658854,0.497396,0.492188,0.52726,0.0711407,278246.0,1099.79,11.6324,2219720.0,2238510.0,23137600.0,1990630.0,1622930.0,855703.0,16837300.0,12028300.0,3503170.0,2157210.0,4.0,11.0,27.0,5.0,14.0,32.0,4527.53,6414.72,66550.8,14124.1,62975.5,18341.2
N04,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV,LRRK2 WT;Prostratine,0.0,107.0,99.0,121.0,154.0,31.0,349.926,459.971,346.656,504.647,292.612,187.54,263.0,270.5,287.0,263.0,270.533,287.2,2737.56,4.348,114.551,94965.0,92860.0,937.98,887.523,112.991,0.977834,0.694805,0.785714,0.642857,0.933586,0.0419169,329288.0,3077.46,26.3458,5738130.0,7613800.0,115551000.0,4874810.0,2145370.0,2002890.0,19629100.0,47782400.0,31073300.0,8309970.0,3.0,8.0,22.0,3.0,8.0,23.0,20231.2,20050.2,183450.0,23980.8,394896.0,256804.0
