,Plate,Well,tags,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_MAP2,Cell_Neurites_LengthPerNuclei_TH,Cell_Neurites_Length_MAP2,Cell_Neurites_Length_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_Surface_TotalSurface_MAP2,Cell_Surface_TotalSurface_SNCA,Cell_Surface_TotalSurface_SNCA_MAP2,Cell_Surface_TotalSurface_TH,Cell_Surface_TotalSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_090,Cell_Texture_SNCA_AngularSecondMoment_135,Cell_Texture_SNCA_Contrast_000,Cell_Texture_SNCA_Contrast_045,Cell_Texture_SNCA_Contrast_090,Cell_Texture_SNCA_Contrast_135,Cell_Texture_SNCA_Correlation_000,Cell_Texture_SNCA_Correlation_045,Cell_Texture_SNCA_Correlation_090,Cell_Texture_SNCA_Correlation_135,Cell_Texture_SNCA_DifferenceEntropy_000,Cell_Texture_SNCA_DifferenceEntropy_045,Cell_Texture_SNCA_DifferenceEntropy_090,Cell_Texture_SNCA_DifferenceEntropy_135,Cell_Texture_SNCA_DifferenceVariance_000,Cell_Texture_SNCA_DifferenceVariance_045,Cell_Texture_SNCA_DifferenceVariance_090,Cell_Texture_SNCA_DifferenceVariance_135,Cell_Texture_SNCA_Entropy_000,Cell_Texture_SNCA_Entropy_045,Cell_Texture_SNCA_Entropy_090,Cell_Texture_SNCA_Entropy_135,Cell_Texture_SNCA_InfoMeasuresOfCorr1_000,Cell_Texture_SNCA_InfoMeasuresOfCorr1_045,Cell_Texture_SNCA_InfoMeasuresOfCorr1_090,Cell_Texture_SNCA_InfoMeasuresOfCorr1_135,Cell_Texture_SNCA_InfoMeasuresOfCorr2_000,Cell_Texture_SNCA_InfoMeasuresOfCorr2_045,Cell_Texture_SNCA_InfoMeasuresOfCorr2_090,Cell_Texture_SNCA_InfoMeasuresOfCorr2_135,Cell_Texture_SNCA_InverseDiffMoment_000,Cell_Texture_SNCA_InverseDiffMoment_045,Cell_Texture_SNCA_InverseDiffMoment_090,Cell_Texture_SNCA_InverseDiffMoment_135,Cell_Texture_SNCA_SumAverage_000,Cell_Texture_SNCA_SumAverage_045,Cell_Texture_SNCA_SumAverage_090,Cell_Texture_SNCA_SumAverage_135,Cell_Texture_SNCA_SumEntropy_000,Cell_Texture_SNCA_SumEntropy_045,Cell_Texture_SNCA_SumEntropy_090,Cell_Texture_SNCA_SumEntropy_135,Cell_Texture_SNCA_SumOfSquares_000,Cell_Texture_SNCA_SumOfSquares_045,Cell_Texture_SNCA_SumOfSquares_090,Cell_Texture_SNCA_SumOfSquares_135,Cell_Texture_SNCA_SumVariance_000,Cell_Texture_SNCA_SumVariance_045,Cell_Texture_SNCA_SumVariance_090,Cell_Texture_SNCA_SumVariance_135,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,Cytoplasm_Surface_TotalSurface_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_StdCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_MAP2,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Membrane_Surface_SurfacePerNuclei_TH,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Number_Big,Nuclei_Number_Dead,Nuclei_Number_MAP2,Nuclei_Number_MAP2_SNCA,Nuclei_Number_SNCA,Nuclei_Number_TH,Nuclei_Number_TH_SNCA,Nuclei_Number_Total,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea,Class,CPD_ID,Experiment,Exp_CPD
32,p1,A05,Ctrl;PEP005,0.37128351,0.554384145,0.956989434,1.034456389,0.523332416,0.570359506,1.448283285,1.116184025,1.25862157,0.613235454,0.964813304,1.395925298,0.783049382,1.441679044,0.894881382,1.061695471,0.963945353,1.45732346,0.793163376,0.55777458,1.130461935,0.685160137,0.260453353,1.036385003,0.332778814,0.586013112,1.23565226,0.778699088,0.956650641,1.624128621,0.656679206,1.409999201,1.419065165,1.408063539,1.419723716,0.672958515,0.63421137,0.488121544,0.512392265,0.681799695,0.681685035,0.69411057,0.701939761,0.310893942,0.319505376,0.307410977,0.320652575,0.057723068,0.063298493,0.056567128,0.063340629,0.339473215,0.340847737,0.3388297,0.342674944,1.422025037,1.478226602,1.423905743,1.459392817,0.752129382,0.766430113,0.753345387,0.76210726,1.07773115,1.084647799,1.076505221,1.084960654,0.208732119,0.208753326,0.208741655,0.208753326,0.358485376,0.360006689,0.357856689,0.360631747,0.816898986,0.817759486,0.817565721,0.817759486,0.873953895,0.875175131,0.881631983,0.887332119,1.606969957,1.35521038,0.30759976,0.511462162,0.178161129,0.792592878,0.706390342,0.432400289,0.757236068,1.301964119,0.51027151,0.82907638,0.786426239,1,0.833336753,0.76774727,0.541662205,1.373201239,0.785703256,0.449808371,0.529930972,1.116577081,0.955955664,1.006492908,1.23211528,0.227585247,1.017749488,1.312765759,1.298087362,0.994609,1.838575508,1.870567852,,0.164781906,0.747169811,0.738035264,0.59516129,1.114503817,1.127413127,0.598387097,0.367911375,1.309197398,1.183770463,Tripli,PEP005,p1_Tripli,p1_Tripli_PEP005
33,p1,B05,Ctrl;DMSO,0.561285607,0.679465357,0.963312732,0.918733129,0.639206515,0.633441381,0.782958419,1.015056673,0.965480514,0.457370949,0.873779651,0.996415648,0.825047975,0.879458694,0.712190197,0.706536672,0.698846408,0.871541448,0.631853559,0.457450654,1.00574306,0.669527163,0.496412921,0.676145903,0.514043043,0.506664276,1.001445538,0.664511698,0.874248003,1.042283117,0.586422131,1.322822463,1.327945298,1.320703052,1.329021256,0.448056839,0.385968082,0.330236859,0.402171946,0.266928618,0.265777954,0.277393913,0.260692208,0.455218571,0.474599569,0.456508875,0.473956613,0.142158326,0.157586836,0.142696951,0.154551647,0.496372985,0.501623603,0.497295362,0.503167383,1.340233423,1.35322802,1.329729663,1.3443514,0.865299036,0.870568304,0.862826804,0.868122226,1.067846327,1.072584965,1.066453488,1.07303488,0.297257127,0.297192254,0.297231545,0.297191023,0.517996505,0.521066569,0.518303126,0.521117149,0.323291995,0.323592169,0.323545638,0.323592169,0.332890228,0.332890217,0.339010366,0.330152526,1.629882087,1.379501635,0.117782298,0.220113035,0.128488644,0.781102678,0.663527158,0.421903981,0.763237462,1.426868464,0.449742702,0.812518119,0.791705917,1,0.837458287,0.773488066,0.447321915,1.310174947,0.740034246,0.472714194,0.50999441,0.915760027,1.156830851,0.971864065,0.974365991,0.616314235,1.15747629,0.761191582,0.748827458,0.995702,0.890223263,0.868260129,,0.833602585,0.81509434,0.801007557,1.120967742,1.015267176,0.984555985,1.125806452,0.821574262,1.087280124,1.100383007,Tripli,DMSO,p1_Tripli,p1_Tripli_DMSO
34,p1,C05,Ctrl;DMSO,0.862868816,1.148108672,1.359340193,1.112990605,1.52321576,1.285546558,0.920203542,0.852318549,1.083577256,0.513775032,0.760446487,1.524923906,0.976124302,1.222267747,0.831518665,1.100139692,1.027592709,1.061712118,0.714681818,0.61197965,1.145228675,0.668663011,0.43977145,0.922830927,0.653056647,0.646966403,1.436136671,0.856242565,0.741922164,1.159979475,0.49701897,1.264458522,1.26941785,1.261973497,1.269633344,3.129681932,2.486411564,3.026539587,3.116596639,2.136426081,2.193510636,2.107052444,2.09438308,0.538927917,0.546429608,0.541651236,0.555633003,0.098951583,0.113820121,0.101187277,0.113364531,0.568100592,0.568414229,0.569824658,0.57336305,1.426514042,1.498120343,1.411019294,1.465830403,0.956965049,0.981311516,0.952898838,0.971833264,1.043102553,1.045467308,1.04164305,1.045045075,1.714641972,1.714758587,1.714518528,1.714758587,0.609016728,0.614433821,0.609836148,0.616841101,2.37773119,2.379701783,2.379346385,2.379701783,2.486776373,2.519923765,2.470832471,2.466864549,1.02983691,0.794874816,0.513609173,0.418411328,0.532078463,0.738027362,0.638036556,0.421926253,0.619629084,1.470266134,0.471827146,0.700010221,0.665362261,1,0.738866126,0.636095811,0.453254223,1.52521711,0.561650934,0.592100913,0.742430186,1.034103413,0.974249038,0.998908074,1.270160125,0.684817179,1.428332316,0.901918791,0.894047589,1,1.185696682,1.184722443,,0.126009693,0.913207547,0.904282116,1.064516129,1.278625954,1.27027027,1.064516129,0.169853022,1.406081166,1.029584398,Tripli,DMSO,p1_Tripli,p1_Tripli_DMSO
35,p1,D05,Ctrl;DMSO,1.100885668,1.444026942,1.188832162,1.13065831,1.688328839,1.621095492,1.026849161,0.880248595,1.081365352,0.349088903,0.79481853,0.953296824,0.756947736,0.937602723,0.730103485,0.867165403,0.840317479,0.889354344,0.598657875,0.402622856,1.005719345,0.585775322,0.343030283,0.794312026,0.416627103,0.558544292,1.174593452,0.702224834,0.782960872,1.196398422,0.459492731,1.326029807,1.331959034,1.323987363,1.33292746,3.469526198,2.998048915,3.05839011,2.852806507,2.041121573,2.048043292,2.036661682,2.047289171,0.452894367,0.461774577,0.454210418,0.459854534,0.171451427,0.18675156,0.172467544,0.184462529,0.469423584,0.471262525,0.470215113,0.472515368,1.197906294,1.213742189,1.1899605,1.206410409,0.784926699,0.790302828,0.783189554,0.788325462,1.043611121,1.046510974,1.042378036,1.04694035,1.617117863,1.616538231,1.61699514,1.616538231,0.490846857,0.492294323,0.491108956,0.49239092,2.480552914,2.481557136,2.482105801,2.481557136,2.560587638,2.568283663,2.558288686,2.568629324,0.867041337,0.758318541,0.1554294,0.217475829,0.156139561,0.794620411,0.695223425,0.560844195,0.645604653,1.351959867,0.600824812,0.717016354,0.688216787,1.000022792,0.756706394,0.660948296,0.581095989,1.389946719,0.574937462,0.374889317,0.450065655,1.05850469,0.89565184,0.962357889,1.071289191,0.551531731,1.1862758,0.954235001,0.948754973,0.99844,1.137021485,1.141976086,,0.316639742,0.93836478,0.931989924,1.032258065,1.190839695,1.189189189,1.033870968,0.403709161,1.291686274,1.001972698,Tripli,DMSO,p1_Tripli,p1_Tripli_DMSO
36,p1,E05,Ctrl;DMSO,0.483264108,0.571283125,0.953626254,0.91516717,0.555824575,0.530677318,0.900163838,0.910753742,1.068428527,0.404173945,0.783110137,0.871764708,0.862926684,0.901635184,0.831326094,0.771303063,0.7636168,0.904776955,0.574973191,0.450542074,1.070699325,0.61497458,0.404488735,0.747428292,0.417407168,0.491499655,0.997986308,0.56967725,0.781823209,1.112594529,0.481695885,1.313855695,1.31961565,1.31181554,1.320641998,0.307717214,0.308300202,0.319577994,0.24046811,0.157695889,0.137365978,0.149163248,0.148518885,0.502367763,0.508195018,0.504039158,0.503958886,0.226043277,0.238700918,0.228109042,0.235165278,0.489594035,0.490736396,0.490511994,0.491479823,1.084085967,1.087810866,1.076319179,1.085639144,0.753404474,0.754879907,0.75149261,0.754465084,1.063359987,1.068702661,1.061943095,1.069274133,0.240736718,0.240671866,0.240656163,0.240671866,0.507211104,0.507755019,0.507542883,0.507652928,0.199755204,0.199916269,0.199875745,0.199916269,0.201934782,0.190885513,0.196987294,0.197317571,1.024280099,0.923376043,0.15055651,0.188813138,0.135410925,0.772843664,0.656770914,0.429787348,0.640298013,1.331349375,0.492632078,0.710102211,0.683544756,1,0.753055547,0.655869038,0.481474678,1.511684077,0.574745302,0.35858877,0.441045317,0.990027051,0.877428137,1.037189702,0.965671394,0.426745049,1.229207604,0.985625054,0.970728985,0.998258,1.013351398,0.985438289,,0.588045234,0.867924528,0.853904282,0.924193548,0.950381679,0.918918919,0.925806452,0.732885011,1.13066405,1.061954853,Tripli,DMSO,p1_Tripli,p1_Tripli_DMSO
37,p1,F05,Ctrl;DMSO,0.726791593,1.008097282,0.925593974,1.177597633,0.957205745,1.170368796,0.948444731,0.82277871,0.991548281,0.732440538,0.781426147,1.312653353,1.119998664,1.118976892,0.97625792,1.145897551,1.109224296,1.039985552,0.752463164,0.903767735,1.031814104,0.764811346,0.79234447,1.028453927,0.974657849,0.779838603,1.189625862,0.898990257,0.787122966,1.073639329,0.603121673,1.009466838,1.012527696,1.007920526,1.011787488,7.79896177,5.760737586,6.528791167,6.456043956,4.9875107,5.165806551,5.012457285,5.005329795,0.902687187,0.855401806,0.900652166,0.881491022,0.565212767,0.575964047,0.57527863,0.571450683,0.923634925,0.908321154,0.924098373,0.919424504,1.140680828,1.240647078,1.13819533,1.190993042,1.039954438,1.084025238,1.039616588,1.064733002,0.986449109,0.98898359,0.985437874,0.986926243,3.423695663,3.424324366,3.423793467,3.424324366,0.972322473,0.969349993,0.972651397,0.974151327,4.922818588,4.926976048,4.926687182,4.926976048,5.005723047,5.094067682,5.018577044,5.020858436,0.954253445,0.836031263,1.052352227,0.56262914,1.101759117,0.757419518,0.676672017,0.591163396,0.650115983,1.407065726,0.517029731,0.710280617,0.692187343,1.000022792,0.759804484,0.665265105,0.50354573,1.378918916,0.579559609,0.943361747,1.250340843,1.027738298,1.042052431,0.925020177,1.192777534,0.997884223,1.185309489,1.00932748,1.00676939,0.994039,1.072260604,1.069669004,inf,0.264943457,1.038993711,1.035264484,1.075806452,1.175572519,1.166023166,1.082258065,0.331516908,1.327000399,0.966087806,Tripli,DMSO,p1_Tripli,p1_Tripli_DMSO
38,p1,G05,Ctrl;DMSO,0.860692895,1.35261197,1.158541871,1.083444683,1.528993562,1.444409858,1.059082266,0.819566222,0.983528216,0.386580268,0.74084509,1.127020838,0.973163332,1.088203113,0.930828314,0.95248733,0.920256679,0.96405093,0.630321056,0.478874651,1.030161936,0.649904534,0.482547608,0.814859741,0.515662987,0.559475523,1.033469306,0.662742877,0.73501092,1.089164722,0.478576654,1.153693854,1.157210446,1.152059384,1.158107827,2.042048304,1.59211444,1.731320185,1.47188106,0.889475332,0.8969401,0.89340708,0.899106671,0.722670211,0.710136439,0.725047838,0.705755487,0.576884781,0.599483933,0.582887934,0.591167164,0.699336333,0.694820035,0.700576248,0.696193751,0.958169503,0.98086606,0.952170028,0.976786189,0.827908618,0.83796735,0.826156981,0.836617247,1.00449509,1.005949226,1.003362591,1.006364681,1.387666025,1.387279467,1.387311128,1.387279467,0.727917295,0.727329795,0.728346298,0.727287177,1.066183313,1.066755541,1.066854609,1.066755541,1.038920287,1.044668888,1.041213358,1.046176566,0.827599729,0.776741373,0.30536141,0.359698468,0.319218531,0.745097866,0.629651875,0.474104001,0.624007862,1.333755633,0.450621829,0.683041256,0.669213671,1,0.741871285,0.640283676,0.440541855,1.215743388,0.540677984,0.378407922,0.476119852,1.093423551,0.89145008,0.896169324,1.066856384,0.520367323,1.130743132,0.86917094,0.868718878,1,0.940010395,0.934955949,,0.348949919,0.888050314,0.886649874,1.074193548,1.022900763,1.011583012,1.074193548,0.424784769,1.281376765,0.901729297,Tripli,DMSO,p1_Tripli,p1_Tripli_DMSO
39,p1,H05,Ctrl;DMSO,0.526558702,0.562110448,1.328534156,1.084288377,0.734502834,0.628683064,1.007300972,0.981117585,1.047507394,0.64099566,0.860156108,0.776234013,0.775592664,0.766969927,0.727403253,0.781618352,0.788908593,0.812405635,0.651242888,0.663286878,0.827546136,0.678236001,0.768687181,0.799507875,0.723895541,0.670008142,0.910745066,0.754992069,1.015173311,1.013189498,0.68980744,1.105872136,1.108824127,1.103725714,1.108864644,2.175724781,2.004243535,2.076580164,2.160062487,2.752122262,2.826283024,2.734219519,2.80327687,0.736430039,0.721946922,0.746807309,0.731600879,0.635515673,0.653995633,0.64774572,0.650871232,0.799250481,0.793581884,0.803354912,0.799326448,1.093587403,1.143004162,1.074418748,1.115018769,0.951435805,0.97352475,0.944594633,0.962860203,1.004779451,1.006368457,1.002938854,1.005495967,1.460953737,1.461196991,1.461226052,1.461196991,0.826458405,0.823698725,0.828199238,0.825036381,2.68830039,2.690913966,2.690608266,2.690913966,2.877762128,2.916255437,2.869161679,2.904979869,1.248066862,1.050207356,0.588865324,0.361655311,0.623910022,0.848102136,0.715452459,0.359378703,0.846548513,1.345837939,0.469776923,0.898896116,0.864995886,1,0.894651661,0.853192056,0.42646208,1.418511127,0.807180627,0.86171282,0.863663636,1.034474527,1.215207082,1.163020864,0.888494025,0.634169286,0.862126013,0.998488056,0.993496882,1,1.017458083,1.00699447,inf,0.36187399,1.033962264,1.027707809,1.088709677,1.122137405,1.104247104,1.088709677,0.433241802,1.277239857,1.022670851,Tripli,DMSO,p1_Tripli,p1_Tripli_DMSO
40,p1,I05,Ctrl;DMSO,0.899935969,1.016229562,1.066591833,1.026081788,1.062472899,1.051391642,0.889986726,0.887988093,1.07822118,0.330842171,0.769629516,0.985359929,0.82735536,1.008029258,0.841822593,0.764837969,0.739098072,0.869003973,0.55299085,0.378251691,0.944755159,0.554829566,0.459567172,0.636724042,0.399971589,0.422508895,0.841690673,0.492366737,0.74578827,1.236020671,0.41455582,1.362690093,1.369296109,1.36057168,1.37059612,8.67054683,8.012807119,7.658922337,7.405354449,5.915510366,5.918458391,5.901319252,5.961284654,0.386843281,0.402916715,0.388067133,0.399547946,0.106018787,0.118375576,0.105608985,0.116152956,0.413057738,0.416931806,0.413807201,0.417307057,1.321230551,1.335531464,1.311504261,1.335753798,0.786160288,0.790658332,0.784158416,0.791016645,1.053294704,1.056581355,1.052081388,1.057204861,2.512805963,2.511879163,2.512627389,2.511879163,0.435547369,0.43836007,0.435604801,0.438054443,7.10106921,7.102681276,7.104055107,7.102681276,7.474478062,7.485175606,7.466059798,7.511902313,0.918901288,0.807679079,0.121018953,0.221558806,0.124231279,0.758977704,0.655688742,0.465219289,0.612494144,1.384950259,0.516550988,0.687407545,0.659085476,1,0.733967354,0.629267404,0.497663522,1.44852593,0.542263308,0.362904793,0.456709852,1.048572864,0.953175928,0.981962282,0.953460651,0.389099165,0.983855278,0.76609966,0.760346186,0.998473,0.848806013,0.827291503,inf,0.462035541,0.769811321,0.763224181,1.05483871,0.908396947,0.88030888,1.056451613,0.545530376,1.222311903,0.926998039,Tripli,DMSO,p1_Tripli,p1_Tripli_DMSO
41,p1,J05,Ctrl;PEP005,0.670812627,0.915403289,1.088092782,0.917980869,0.964328399,0.855202888,1.169412454,0.693201749,1.07960809,0.793282375,0.686788382,1.371685712,0.95550609,1.309118295,0.973768665,0.866692065,0.804651977,1.250532779,0.72021147,1.161811367,0.993166035,0.645125316,0.835510776,0.799494902,0.719456895,0.483078739,0.832771837,0.537344927,0.681540742,1.068508179,0.440497612,1.062228116,1.06694332,1.060819998,1.067501953,7.970252079,5.850822957,6.724152119,5.716440422,4.70281646,4.857889527,4.721311065,4.845595708,0.663537571,0.635464041,0.662657949,0.635553198,0.492409034,0.494463119,0.493999045,0.492541224,0.776538226,0.765011158,0.777317328,0.76769715,1.191699952,1.291970493,1.187069183,1.28095505,0.986956241,1.027095544,0.985991677,1.023443685,1.008716756,1.012778286,1.00793305,1.012667548,3.842312022,3.843526679,3.843046797,3.843526679,0.82454137,0.82079025,0.824779446,0.821517541,5.006499221,5.011263156,5.011134843,5.011263156,5.006471857,5.08999989,5.01692908,5.085468892,0.800610797,0.778857231,1.553463008,0.595641124,0.933897527,0.677625275,0.587000984,0.461106112,0.545541805,1.534554885,0.435150697,0.619539119,0.600184677,1,0.68800531,0.565216051,0.418340152,1.639462754,0.423264464,0.732547766,1.137222786,1.11785893,0.823634183,0.892466272,1.291985545,0.568476624,1.043067691,1.134302267,1.132673297,0.992228,1.35560552,1.317622118,,0.17447496,0.671698113,0.670025189,0.617741935,0.854961832,0.826254826,0.622580645,0.373616371,1.306406698,0.89632107,Tripli,PEP005,p1_Tripli,p1_Tripli_PEP005
42,p1,K05,Ctrl;DMSO,0.60056268,0.477304385,0.932008287,1.299106224,0.457709789,0.624838822,0.859553451,1.360442395,0.976540031,0.698878276,1.563973297,0.979318116,0.902436223,1.032449936,0.909863636,0.778247267,0.771984716,0.964294744,0.65589372,0.521540758,1.148098229,0.682063742,0.525539609,0.701926227,0.53715341,0.494516445,0.988469727,0.581384892,1.6321815,0.983770906,1.115323862,1.217857977,1.221260933,1.215669247,1.222383639,1.994949628,1.706848807,1.04478626,1.712610429,3.162511222,3.257616754,3.255244843,3.247376152,0.635515323,0.639370311,0.638111107,0.634967296,0.411121439,0.42831579,0.417363982,0.421100618,0.64306695,0.643777477,0.644751357,0.644796141,1.066075112,1.073278257,1.056203206,1.071048415,0.848406941,0.85233462,0.845662792,0.85175699,1.052325689,1.056493096,1.050878981,1.057042598,0.463773111,0.463835848,0.463800458,0.463835848,0.663032637,0.662855404,0.6638711,0.662687418,3.316802889,3.320284684,3.319499135,3.320284684,3.603009503,3.657625097,3.654712391,3.652525935,2.98121527,5.581564517,0.254699697,0.269607454,0.254664152,0.776802843,0.674656967,0.419751624,0.650623336,1.3885724,0.507993723,0.706648392,0.692634887,1.000031339,0.760154482,0.665747242,0.497209684,1.20764035,0.566166706,0.402488275,0.478330616,0.968109232,0.961036363,0.947121198,0.995497075,0.525317154,1.207431102,0.780148275,0.769097001,0.99687,0.840812227,0.81453129,,0.856219709,0.764779874,0.753148615,1.027419355,0.877862595,0.845559846,1.030645161,0.892408763,1.052630168,1.043387213,Tripli,DMSO,p1_Tripli,p1_Tripli_DMSO
43,p1,L05,Ctrl;DMSO,0.961009083,1.086722048,1.044518797,1.002878119,1.151642547,1.116987225,0.875543836,0.894550766,1.000523603,0.374137747,0.76980475,0.866107409,0.817129779,0.850663712,0.775122463,0.759336866,0.757740454,0.857312624,0.611372124,0.424612548,0.98580638,0.619146163,0.448786388,0.739008551,0.453798581,0.550362408,0.977902653,0.619328868,0.7510929,1.172763368,0.465902141,1.336349428,1.342717174,1.334214261,1.343738793,2.793225111,2.491390803,2.353247145,2.296450119,1.721460634,1.72591566,1.72710107,1.738436209,0.431443218,0.443477242,0.430767285,0.44051014,0.142537293,0.156144139,0.14302526,0.154812029,0.460512798,0.463059675,0.4610416,0.463867464,1.288120089,1.314679466,1.282578769,1.311291537,0.814230771,0.822979787,0.81347453,0.822281427,1.047768259,1.050835677,1.046631785,1.051259635,1.43271692,1.432845739,1.433334092,1.432845739,0.482761974,0.484525598,0.483045035,0.484528341,2.058528394,2.059934407,2.06043436,2.059934407,2.141881652,2.147267227,2.14569853,2.154935786,0.910796476,0.749143496,0.139283616,0.245876996,0.144511077,0.76161211,0.650357272,0.578405153,0.639575834,1.415449367,0.50642439,0.697928824,0.682910301,1,0.752559515,0.65517947,0.491332387,1.508999047,0.564214218,0.37773344,0.477118731,0.989920732,0.936626141,0.901989204,0.826215815,0.430618313,0.970577133,0.890416867,0.885045295,0.996983,0.933693856,0.921264091,inf,0.500807754,0.905660377,0.899244332,1.066129032,1.011450382,0.992277992,1.069354839,0.576853058,1.206989856,1.018871131,Tripli,DMSO,p1_Tripli,p1_Tripli_DMSO
44,p1,M05,Ctrl;DMSO,0.521427721,0.542184453,1.049108497,1.001253073,0.554070324,0.536301658,0.894515601,0.92460307,1.047446094,0.393294014,0.802431906,0.874791325,0.819911171,0.908998636,0.789238151,0.718999296,0.713310054,0.858518151,0.578474646,0.431847906,0.924715713,0.586386596,0.458632121,0.65576468,0.402182189,0.456566547,0.84806761,0.53863012,0.796788233,1.289093863,0.468095593,1.345794319,1.352491261,1.343780854,1.352993661,0.245380318,0.171768424,0.19118845,0.309793148,0.144643715,0.151504433,0.14660328,0.131668568,0.42216762,0.430705726,0.421533559,0.431318029,0.134151748,0.145373801,0.133871723,0.146042878,0.440323055,0.442118418,0.440720527,0.44409681,1.241517687,1.265984169,1.23642862,1.250762942,0.779925477,0.78778733,0.779190128,0.783565646,1.069883882,1.075788776,1.068567803,1.076022946,0.226779556,0.226781721,0.226808654,0.226781721,0.460902228,0.462466694,0.460923511,0.46314399,0.171387748,0.171547536,0.171531243,0.171547536,0.179623812,0.183811506,0.180815849,0.172503453,1.140136436,1.005416945,0.170757906,0.210853868,0.154384177,0.760397104,0.656083122,0.477682652,0.652127113,1.369764476,0.493387763,0.709632968,0.693956668,1.000017094,0.761182754,0.667188047,0.459324057,1.364187209,0.575936011,0.343803317,0.427767506,1.016368154,0.921375112,1.029928815,0.976414796,0.479661544,1.030138972,0.908181387,0.89316659,1,0.993609877,0.973764203,inf,0.42003231,0.802515723,0.788413098,0.929032258,0.935114504,0.911196911,0.929032258,0.560563072,1.214958393,1.033869705,Tripli,DMSO,p1_Tripli,p1_Tripli_DMSO
